Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity, Sale_Price ,Payment_Method,Salesperson
S04320,CU1277,C0497,22-01-2025,3," $26,191 ",Credit,Christine Clark
S04321,CU1220,C0213,08-08-2023,3," $66,229 ",Installment,Sarah Simpson
S04322,CU1355,C0272,20-12-2023,3," $52,257 ",Cash,Julia Clark
S04323,CU0403,C0220,19-07-2025,1," $70,273 ",Credit,Nicholas Schmidt
S04324,CU0511,C0048,01-12-2024,1," $25,351 ",Credit,Eric Smith
S04325,CU0711,C0267,25-04-2025,1," $83,701 ",Credit,Daniel Peterson
S04326,CU0995,C0359,08-07-2024,1," $41,328 ",Credit,Brianna Hall
S04327,CU0572,C0039,26-07-2024,3," $44,714 ",Cash,Marie Davis
S04328,CU0211,C0250,17-08-2025,2," $25,879 ",Installment,Steven Smith
S04329,CU0896,C0474,10-09-2025,2," $76,857 ",Installment,Tracy Carlson
S04330,CU0112,C0031,26-10-2024,3," $71,048 ",Cash,Maria Lara
S04331,CU1250,C0109,12-12-2022,2," $68,115 ",Credit,Jay Owens
S04332,CU0712,C0241,29-01-2024,2," $22,801 ",Installment,Donna Robbins
S04333,CU1539,C0006,09-07-2023,3," $90,083 ",Credit,Frank Anderson
S04334,CU1703,C0095,02-09-2023,1," $53,404 ",Cash,Mrs. Theresa Wells MD
S04335,CU1873,C0281,12-09-2023,1," $84,773 ",Installment,Mark Miller
S04336,CU1268,C0307,10-07-2023,2," $75,765 ",Cash,Sandra James
S04337,CU1123,C0156,26-11-2024,2," $92,140 ",Installment,Donald Mcconnell
S04338,CU1944,C0320,18-07-2023,2," $75,153 ",Installment,Marie Martin
S04339,CU1322,C0350,01-06-2025,2," $71,515 ",Credit,Jennifer Smith
S04340,CU0411,C0446,22-04-2023,2," $69,182 ",Installment,Shane Ferguson
S04341,CU0977,C0414,27-12-2022,1," $97,950 ",Credit,Shelby Henderson
S04342,CU1675,C0054,05-12-2022,2," $77,709 ",Installment,Jason Smith
S04343,CU0741,C0139,16-06-2023,3," $40,307 ",Credit,Matthew Hill
S04344,CU0071,C0335,24-09-2024,3," $42,575 ",Cash,Helen Martin
S04345,CU1611,C0150,29-12-2024,1," $24,809 ",Credit,Douglas Fowler
S04346,CU1151,C0450,29-02-2024,1," $52,013 ",Installment,Donald Morris
S04347,CU1446,C0213,10-05-2023,2," $37,004 ",Installment,Desiree Torres
S04348,CU0771,C0264,09-06-2025,3," $15,965 ",Cash,Terri Reynolds
S04349,CU0997,C0368,19-05-2024,1," $95,887 ",Credit,Michael Fowler
S04350,CU0958,C0118,29-06-2023,2," $35,706 ",Credit,Tina Potts
S04351,CU0385,C0374,20-06-2024,2," $96,018 ",Credit,Glenn Thomas
S04352,CU1506,C0103,20-01-2025,2," $38,178 ",Cash,Melissa Anderson
S04353,CU1649,C0209,12-04-2025,3," $83,245 ",Installment,William Adams
S04354,CU0173,C0308,08-07-2023,2," $98,520 ",Installment,Blake Casey
S04355,CU1120,C0410,09-10-2023,2," $98,325 ",Installment,John Hogan
S04356,CU0090,C0391,19-03-2023,3," $48,455 ",Cash,James Ellis
S04357,CU0424,C0116,21-09-2023,1," $69,235 ",Credit,Anne Foster
S04358,CU1577,C0438,11-08-2025,3," $46,976 ",Cash,Larry Massey
S04359,CU1720,C0006,13-09-2023,2," $41,483 ",Installment,Michael Clark
S04360,CU0292,C0079,20-10-2024,1," $36,492 ",Cash,Tommy Hunter
S04361,CU1208,C0067,15-08-2025,2," $95,826 ",Credit,David Patel
S04362,CU0793,C0206,18-02-2024,3," $53,297 ",Credit,Jacob Lewis
S04363,CU0016,C0380,18-05-2025,3," $65,049 ",Cash,James Rogers
S04364,CU0699,C0234,31-08-2023,1," $59,842 ",Cash,Michael Jones
S04365,CU0760,C0361,17-06-2023,1," $74,556 ",Credit,Bailey Gross
S04366,CU1449,C0410,11-10-2025,3," $69,293 ",Credit,Jeremy Ramos
S04367,CU1987,C0325,22-10-2023,3," $43,634 ",Installment,Cameron Wilkinson
S04368,CU1774,C0218,25-01-2024,3," $39,342 ",Cash,Thomas Thomas
S04369,CU0715,C0030,08-10-2024,3," $41,262 ",Cash,Joseph Mitchell
S04370,CU1631,C0226,08-02-2025,2," $83,600 ",Installment,Jody Guzman
S04371,CU0950,C0485,14-08-2024,2," $39,583 ",Installment,Scott Lee
S04372,CU1011,C0396,08-02-2025,2," $48,086 ",Installment,Dylan Tyler
S04373,CU0929,C0265,18-01-2024,3," $97,371 ",Cash,Christopher Hensley
S04374,CU1113,C0344,07-12-2024,2," $49,323 ",Cash,Jonathan Guerra
S04375,CU0098,C0123,02-02-2025,2," $19,187 ",Credit,Adam Bernard
S04376,CU0335,C0198,04-09-2024,3," $43,675 ",Cash,Courtney Brown
S04377,CU0451,C0330,24-10-2025,1," $47,671 ",Credit,Steven Hill
S04378,CU1931,C0016,10-02-2025,1," $31,811 ",Installment,Matthew Hoffman
S04379,CU0872,C0105,24-08-2025,2," $42,902 ",Credit,Eric Jenkins
S04380,CU0820,C0255,14-06-2023,1," $99,771 ",Credit,Isaac Garcia
S04381,CU0267,C0248,25-11-2022,2," $85,348 ",Cash,Daniel Phillips
S04382,CU0940,C0149,05-11-2022,1," $53,265 ",Installment,Patrick Perkins
S04383,CU0921,C0387,24-02-2024,2," $56,215 ",Cash,Elizabeth Hunter
S04384,CU1764,C0268,29-09-2025,1," $15,062 ",Cash,Anne Garcia
S04385,CU1720,C0155,12-08-2023,2," $44,556 ",Cash,Scott Rowland
S04386,CU1702,C0118,11-09-2023,2," $95,513 ",Credit,Cynthia Brown
S04387,CU1524,C0253,01-03-2023,1," $83,292 ",Cash,Thomas Bailey
S04388,CU0684,C0093,23-09-2024,2," $35,730 ",Installment,David Ramirez
S04389,CU0327,C0275,04-05-2024,3," $90,266 ",Cash,Austin Johnson
S04390,CU1505,C0293,28-11-2022,3," $89,526 ",Cash,Joseph Bullock
S04391,CU1571,C0283,06-09-2023,3," $42,702 ",Cash,Craig Reeves
S04392,CU1360,C0048,24-11-2024,3," $38,761 ",Cash,Ebony Padilla
S04393,CU0639,C0064,09-06-2024,1," $87,992 ",Credit,Kevin Martinez
S04394,CU0568,C0086,26-02-2023,1," $99,081 ",Installment,Alexandra Salazar
S04395,CU1343,C0275,11-07-2025,1," $37,031 ",Cash,Daniel Williams
S04396,CU0984,C0444,17-12-2022,1," $61,448 ",Installment,Jamie Jennings
S04397,CU0213,C0126,11-04-2023,3," $94,125 ",Cash,James Holt
S04398,CU1608,C0327,13-02-2024,1," $36,160 ",Installment,Peter Carter
S04399,CU0720,C0300,29-02-2024,2," $30,491 ",Credit,Steven Moore
S04400,CU0763,C0490,14-10-2024,2," $39,128 ",Cash,Amber Barton
S04401,CU0119,C0486,15-03-2023,3," $89,892 ",Credit,Natalie Yu
S04402,CU1123,C0282,25-09-2023,3," $33,289 ",Credit,Jose Calhoun
S04403,CU0914,C0233,31-12-2024,1," $28,766 ",Credit,David Pugh
S04404,CU1383,C0240,20-10-2024,2," $32,522 ",Credit,Sean Hamilton
S04405,CU0503,C0494,25-05-2024,1," $44,222 ",Cash,Jamie Bentley
S04406,CU1752,C0015,26-03-2024,3," $72,109 ",Credit,Jennifer Munoz
S04407,CU0352,C0365,17-04-2023,2," $37,904 ",Installment,Pam Sparks
S04408,CU0150,C0113,12-07-2025,2," $71,974 ",Cash,Jessica Harris
S04409,CU1230,C0303,17-11-2023,3," $97,698 ",Credit,Lindsey Hughes
S04410,CU0172,C0164,22-10-2024,1," $27,210 ",Installment,Erika Wells
S04411,CU0464,C0239,23-12-2024,3," $26,201 ",Cash,Elizabeth Zhang
S04412,CU1533,C0127,21-05-2025,2," $59,931 ",Credit,Jeremiah Fleming
S04413,CU1187,C0497,12-05-2023,1," $59,422 ",Credit,Hannah Preston
S04414,CU1813,C0054,21-02-2025,3," $69,585 ",Credit,Lisa Jensen
S04415,CU1681,C0436,29-04-2025,1," $86,269 ",Credit,Jonathan Liu
S04416,CU0248,C0108,08-08-2024,1," $67,383 ",Credit,Jeanne Mckee
S04417,CU0819,C0117,05-10-2023,1," $60,923 ",Credit,Derek Williams
S04418,CU0567,C0323,09-09-2023,2," $35,453 ",Credit,Paul Dunn
S04419,CU0716,C0028,20-02-2024,3," $91,329 ",Installment,John Sanchez
S04420,CU0718,C0258,07-05-2023,3," $87,859 ",Credit,Eric Richard
S04421,CU0494,C0112,20-03-2024,2," $89,550 ",Credit,Kim Bradley
S04422,CU1937,C0117,28-07-2025,3," $18,853 ",Credit,Brittany Evans
S04423,CU1111,C0313,06-09-2023,3," $85,122 ",Installment,Joshua Robles
S04424,CU0616,C0198,26-04-2023,1," $83,384 ",Credit,Chelsea Rhodes
S04425,CU1530,C0427,19-04-2025,1," $71,222 ",Installment,Christopher Ray
S04426,CU1840,C0382,16-10-2024,1," $40,913 ",Installment,Mike Hartman
S04427,CU1098,C0273,16-07-2023,2," $70,874 ",Installment,Susan Dunn
S04428,CU0526,C0152,05-06-2023,2," $31,482 ",Credit,Steven Barrera
S04429,CU1670,C0151,18-11-2024,2," $43,887 ",Credit,Emily Wood
S04430,CU1218,C0213,21-10-2023,2," $59,277 ",Cash,Carol Campbell
S04431,CU1687,C0049,11-12-2023,3," $37,646 ",Cash,Pamela Parsons
S04432,CU1001,C0047,26-02-2023,2," $48,854 ",Cash,Danielle Bennett DDS
S04433,CU1338,C0180,06-05-2023,1," $32,336 ",Installment,Robert Lynn
S04434,CU0463,C0227,01-03-2025,2," $96,819 ",Credit,Dalton Hicks
S04435,CU0470,C0226,24-10-2023,2," $34,142 ",Cash,Bianca Hester MD
S04436,CU1264,C0418,19-04-2024,2," $58,198 ",Credit,Jasmine Mason
S04437,CU0765,C0142,03-05-2025,2," $20,788 ",Installment,Karina Hernandez
S04438,CU0159,C0183,19-01-2025,2," $57,181 ",Credit,Joseph Young
S04439,CU1832,C0325,17-11-2022,1," $92,559 ",Installment,Shawn Singh
S04440,CU0970,C0449,10-11-2023,2," $17,642 ",Credit,Matthew Fuentes
S04441,CU1461,C0088,15-06-2025,2," $28,570 ",Cash,Sara Baker
S04442,CU1895,C0483,16-12-2024,3," $51,579 ",Credit,Jason Wright
S04443,CU0332,C0467,12-10-2024,3," $62,715 ",Credit,Melinda Anderson MD
S04444,CU0389,C0489,07-11-2023,3," $92,607 ",Cash,Gary Crawford
S04445,CU0335,C0488,30-05-2023,3," $42,827 ",Credit,Jon Hardy
S04446,CU0558,C0329,27-08-2024,1," $43,070 ",Cash,Carly Coleman
S04447,CU0403,C0043,26-04-2024,1," $55,755 ",Cash,Joshua Harding
S04448,CU0966,C0122,10-03-2025,1," $89,369 ",Cash,Joshua Hill
S04449,CU1470,C0111,07-01-2023,1," $82,336 ",Cash,Marie Crawford
S04450,CU1742,C0231,25-06-2024,1," $73,586 ",Credit,Peter Guzman
S04451,CU0113,C0285,09-04-2024,2," $76,464 ",Credit,Jeremiah Coleman
S04452,CU1692,C0210,12-01-2025,2," $77,689 ",Credit,Eric Howell
S04453,CU0673,C0306,25-05-2023,2," $72,144 ",Installment,Emily Gonzales
S04454,CU1156,C0369,28-04-2023,3," $81,957 ",Installment,Megan Erickson
S04455,CU1453,C0045,21-05-2024,1," $96,778 ",Installment,Edward Dudley
S04456,CU1033,C0193,07-10-2024,3," $45,484 ",Cash,Robert Frazier
S04457,CU0030,C0362,10-02-2024,2," $56,451 ",Installment,Monica Anderson
S04458,CU1654,C0119,26-09-2024,3," $22,788 ",Credit,Kevin Warren
S04459,CU0761,C0490,06-02-2023,3," $22,085 ",Credit,Sandra Chang
S04460,CU1620,C0166,21-08-2025,1," $86,445 ",Credit,Jesse Foster
S04461,CU0961,C0091,01-12-2022,1," $46,264 ",Credit,Stephanie Austin
S04462,CU0411,C0205,16-11-2022,2," $82,944 ",Cash,Jimmy Harvey
S04463,CU0485,C0305,07-03-2025,3," $63,631 ",Credit,Kathleen Deleon
S04464,CU1464,C0091,02-02-2025,3," $68,997 ",Cash,Jeffrey Holloway
S04465,CU0653,C0183,06-06-2023,3," $71,711 ",Credit,Kim Ponce
S04466,CU0201,C0040,28-02-2025,2," $72,846 ",Credit,Kara Underwood
S04467,CU0805,C0163,23-08-2024,1," $57,884 ",Credit,Noah Osborn
S04468,CU0272,C0013,06-10-2025,3," $87,278 ",Installment,Stephen Davis
S04469,CU1557,C0017,31-07-2023,2," $40,379 ",Cash,Lydia Peterson
S04470,CU0558,C0349,17-07-2023,1," $73,505 ",Credit,Jose Miller
S04471,CU0627,C0384,10-10-2024,2," $56,602 ",Credit,Renee Velasquez
S04472,CU0028,C0194,16-05-2023,1," $65,737 ",Installment,Daniel Ramirez
S04473,CU1910,C0118,12-03-2025,2," $47,951 ",Credit,Amanda House
S04474,CU1033,C0481,05-04-2025,3," $41,696 ",Cash,Nicole Hawkins
S04475,CU0144,C0282,22-09-2025,2," $61,318 ",Cash,Morgan Hawkins
S04476,CU1706,C0450,08-01-2023,3," $60,648 ",Installment,Jessica Kelly
S04477,CU1089,C0203,22-02-2025,1," $83,374 ",Installment,Jenna Marquez
S04478,CU1583,C0222,14-08-2025,1," $54,208 ",Credit,Richard Valdez
S04479,CU1805,C0459,07-12-2022,2," $75,704 ",Cash,Edward Lowe
S04480,CU1973,C0476,18-08-2024,2," $88,905 ",Cash,Michelle Pena DVM
S04481,CU0703,C0229,07-11-2024,2," $90,386 ",Credit,David Carr
S04482,CU0673,C0462,19-01-2024,1," $93,614 ",Installment,Marcus Huber
S04483,CU1166,C0319,16-08-2025,2," $93,845 ",Credit,Mary Cruz
S04484,CU0389,C0494,16-10-2025,3," $46,347 ",Installment,Kimberly Serrano
S04485,CU1118,C0302,11-02-2024,2," $55,778 ",Installment,Todd Reyes
S04486,CU0913,C0500,06-04-2024,1," $46,173 ",Credit,Michael Wallace
S04487,CU0562,C0012,29-05-2024,2," $75,519 ",Credit,James Fernandez
S04488,CU1129,C0322,07-06-2024,3," $85,556 ",Installment,Mary Garza MD
S04489,CU0495,C0384,28-05-2025,1," $79,435 ",Cash,Cody Gutierrez
S04490,CU1774,C0358,26-06-2024,1," $99,090 ",Installment,Warren Bauer
S04491,CU1544,C0139,24-05-2025,3," $51,484 ",Cash,Lauren Miranda
S04492,CU0807,C0084,17-11-2022,3," $23,599 ",Installment,Richard Stafford
S04493,CU0375,C0420,24-12-2022,2," $34,955 ",Installment,Crystal Mcgrath
S04494,CU0825,C0487,30-08-2023,1," $49,512 ",Installment,Brenda Mckee
S04495,CU1354,C0055,20-05-2023,1," $71,680 ",Credit,Brandi Diaz
S04496,CU1264,C0247,26-05-2024,2," $48,301 ",Cash,Nathan Hunt
S04497,CU1008,C0041,27-01-2025,1," $65,790 ",Credit,Edward Roy
S04498,CU0102,C0277,08-02-2025,2," $70,084 ",Credit,Mr. James Barnes
S04499,CU1117,C0345,18-06-2025,3," $22,269 ",Cash,Raymond Garcia
S04500,CU0497,C0369,21-07-2024,2," $36,479 ",Installment,Nicole Waller
S04501,CU1807,C0014,25-12-2022,2," $41,168 ",Installment,Bradley Ward
S04502,CU1499,C0372,23-05-2024,3," $97,973 ",Cash,Joseph Johnson
S04503,CU0264,C0148,03-07-2025,3," $83,689 ",Cash,Adam Gross
S04504,CU0692,C0124,04-01-2025,1," $99,315 ",Credit,Anna Garner
S04505,CU1773,C0009,08-07-2024,3," $48,280 ",Cash,Johnny Dunlap
S04506,CU0956,C0003,15-05-2023,3," $46,467 ",Installment,John Sandoval
S04507,CU0466,C0366,09-07-2024,3," $72,226 ",Cash,Christopher Alexander
S04508,CU0451,C0437,18-10-2023,2," $35,219 ",Cash,David Burgess
S04509,CU0244,C0129,21-03-2025,2," $31,787 ",Credit,Margaret White
S04510,CU0455,C0497,20-11-2023,1," $66,707 ",Installment,James Harrison
S04511,CU1040,C0040,22-07-2024,2," $63,823 ",Installment,Jason Wheeler
S04512,CU1824,C0195,21-06-2024,3," $23,498 ",Credit,Eric Smith
S04513,CU1002,C0360,22-05-2025,3," $55,890 ",Credit,Brian Cannon
S04514,CU1680,C0097,15-06-2024,3," $50,167 ",Cash,Jose Mccall
S04515,CU0796,C0265,26-05-2025,1," $80,356 ",Installment,Peter Roberts
S04516,CU0675,C0359,18-03-2023,2," $75,646 ",Credit,Jennifer Williams
S04517,CU0839,C0243,20-09-2023,1," $99,969 ",Cash,Laura Rivers
S04518,CU0627,C0178,29-06-2023,2," $37,691 ",Cash,Cassandra Palmer
S04519,CU1320,C0089,09-12-2023,3," $66,038 ",Credit,Abigail Carpenter
S04520,CU1334,C0048,13-10-2025,2," $91,580 ",Credit,Jacob Foster
S04521,CU0672,C0135,27-06-2023,2," $91,943 ",Credit,Aaron Fitzgerald
S04522,CU0206,C0019,11-03-2025,2," $37,390 ",Installment,Jennifer Oliver
S04523,CU0158,C0001,09-04-2025,1," $27,070 ",Credit,Jeffrey Choi
S04524,CU0882,C0374,08-10-2023,3," $15,558 ",Installment,Julie Marshall
S04525,CU0517,C0329,28-06-2024,1," $45,913 ",Installment,Lori Campbell
S04526,CU1591,C0118,25-02-2025,3," $18,591 ",Credit,Maria Kelley
S04527,CU1246,C0044,10-12-2023,3," $96,944 ",Cash,Ashley Luna
S04528,CU1048,C0033,21-11-2023,3," $48,972 ",Installment,Jonathan Sullivan
S04529,CU1636,C0435,19-05-2024,3," $44,268 ",Credit,John White
S04530,CU0234,C0031,01-06-2025,1," $80,544 ",Installment,Monica Khan
S04531,CU1866,C0018,27-03-2023,1," $18,167 ",Credit,Erin Bennett
S04532,CU1332,C0458,14-12-2022,2," $78,730 ",Cash,Nicholas Edwards
S04533,CU0375,C0296,28-04-2024,1," $80,943 ",Installment,Michael Woodward
S04534,CU0982,C0382,04-11-2023,3," $23,171 ",Cash,Teresa Knapp
S04535,CU1968,C0450,05-11-2023,3," $32,374 ",Installment,Kevin Davies
S04536,CU1581,C0033,01-01-2025,2," $63,144 ",Credit,Charles Weaver
S04537,CU0555,C0439,09-01-2025,2," $81,397 ",Cash,Taylor Baker
S04538,CU0829,C0265,13-12-2022,3," $25,414 ",Cash,Brandon Flores
S04539,CU1998,C0413,26-08-2024,2," $65,961 ",Credit,Cindy Pacheco
S04540,CU1450,C0135,08-04-2024,1," $32,485 ",Cash,Elizabeth Wagner
S04541,CU0878,C0281,13-04-2024,2," $38,551 ",Installment,Hector Cooper
S04542,CU1051,C0087,04-11-2022,3," $34,924 ",Installment,Damon Perez
S04543,CU1717,C0236,21-12-2023,2," $38,559 ",Credit,Maria Howell
S04544,CU0384,C0165,03-10-2023,3," $93,008 ",Cash,Joshua Clark
S04545,CU1079,C0244,18-02-2024,1," $24,952 ",Cash,Jason Murray
S04546,CU0318,C0327,05-05-2024,1," $59,089 ",Installment,Michael Camacho
S04547,CU1826,C0300,12-07-2023,3," $18,174 ",Credit,Ashley Perez
S04548,CU1154,C0493,26-06-2023,2," $81,514 ",Cash,Deborah Gonzalez
S04549,CU1583,C0059,13-02-2025,2," $78,718 ",Credit,Rachel Walls
S04550,CU1940,C0206,26-08-2025,2," $27,513 ",Installment,Michael Turner
S04551,CU0547,C0350,26-07-2024,2," $47,737 ",Cash,Meredith Booth
S04552,CU0798,C0258,01-04-2024,2," $44,869 ",Installment,Ricky Winters
S04553,CU0843,C0045,07-03-2025,1," $78,290 ",Installment,David Matthews
S04554,CU1516,C0012,09-03-2024,2," $65,272 ",Installment,Brandon Campbell
S04555,CU1472,C0140,31-08-2024,3," $41,203 ",Credit,Stephanie Duffy
S04556,CU1048,C0215,01-07-2023,1," $38,217 ",Installment,Christopher Shannon
S04557,CU1802,C0426,21-08-2023,1," $53,860 ",Cash,Lauren Roberts
S04558,CU1561,C0127,10-05-2024,3," $73,387 ",Credit,Jason Rice
S04559,CU0078,C0229,17-06-2023,1," $31,826 ",Credit,William Duran
S04560,CU1603,C0157,30-06-2024,3," $17,606 ",Credit,Heather Fuentes
S04561,CU1315,C0359,29-06-2023,2," $15,976 ",Installment,Tara Day
S04562,CU1289,C0416,02-09-2023,3," $46,933 ",Installment,Lisa Fowler
S04563,CU1775,C0124,23-07-2023,3," $48,124 ",Cash,Richard Perry
S04564,CU1406,C0288,21-11-2022,3," $25,864 ",Credit,Cathy Allen
S04565,CU0649,C0061,20-04-2023,3," $74,086 ",Credit,Jared Riggs
S04566,CU0243,C0187,03-08-2023,3," $17,139 ",Cash,Hannah Armstrong
S04567,CU1597,C0083,02-06-2024,1," $32,209 ",Cash,Nicholas Fitzpatrick
S04568,CU1270,C0237,29-02-2024,1," $85,992 ",Installment,Dr. Christopher Barton
S04569,CU1315,C0107,03-03-2024,3," $23,413 ",Credit,Robert Reyes
S04570,CU1495,C0275,17-07-2024,3," $21,545 ",Installment,Clifford Baxter
S04571,CU0054,C0396,27-03-2024,1," $85,354 ",Installment,Mary Leon
S04572,CU0939,C0450,05-05-2025,1," $74,834 ",Credit,Sherri Peterson
S04573,CU1121,C0158,22-08-2024,1," $94,079 ",Credit,Shelly Jones
S04574,CU1436,C0229,21-12-2022,1," $55,875 ",Cash,Pamela Graham
S04575,CU0424,C0393,19-06-2024,1," $45,822 ",Cash,Michael Reed
S04576,CU0953,C0439,01-05-2024,3," $72,508 ",Cash,Nathan Ford
S04577,CU1779,C0446,18-09-2023,2," $20,129 ",Cash,Brad Spencer
S04578,CU1930,C0262,06-02-2025,1," $90,541 ",Installment,Tara Anderson
S04579,CU0514,C0092,08-04-2024,2," $30,788 ",Installment,Rachel Stewart
S04580,CU1278,C0175,09-04-2025,1," $45,532 ",Cash,Denise Ball
S04581,CU0909,C0248,27-08-2024,2," $22,959 ",Cash,Tara Morris
S04582,CU1960,C0071,16-04-2025,1," $61,219 ",Installment,Mr. Todd Taylor
S04583,CU1324,C0349,03-07-2024,3," $22,476 ",Installment,Jacqueline Leach
S04584,CU0218,C0144,14-12-2022,1," $48,818 ",Credit,Brandon Vaughan
S04585,CU0495,C0069,07-05-2024,1," $84,261 ",Cash,Katherine Williams
S04586,CU1669,C0076,07-03-2024,2," $62,106 ",Cash,Jacob Madden
S04587,CU1804,C0246,18-08-2024,3," $48,262 ",Cash,Christine Williams
S04588,CU0196,C0285,06-07-2024,2," $35,159 ",Installment,Cynthia Patterson
S04589,CU1404,C0172,02-06-2025,2," $90,508 ",Installment,John Potts
S04590,CU1044,C0405,09-08-2024,1," $47,972 ",Credit,Michael Estrada
S04591,CU0153,C0297,03-09-2024,2," $55,524 ",Installment,Robert Stevens
S04592,CU1994,C0286,13-12-2023,2," $84,430 ",Installment,Tonya Tanner
S04593,CU0379,C0368,13-01-2023,1," $49,591 ",Installment,Mr. Glenn Howard
S04594,CU0053,C0078,02-12-2024,2," $67,412 ",Installment,Brent Burton
S04595,CU1692,C0291,03-06-2023,1," $27,294 ",Cash,Jason Bauer
S04596,CU0873,C0470,08-07-2025,2," $60,454 ",Cash,Darin Roberts
S04597,CU1470,C0263,12-10-2023,3," $71,495 ",Credit,Kayla Bradford
S04598,CU1615,C0474,13-11-2022,2," $98,394 ",Installment,Steven Carpenter
S04599,CU0291,C0181,30-06-2024,2," $31,717 ",Installment,Phillip Andrews
S04600,CU1632,C0143,05-04-2023,1," $89,816 ",Cash,Jeffery Gray
S04601,CU0490,C0238,22-06-2023,1," $93,103 ",Credit,Jesse Johnson
S04602,CU0133,C0465,22-09-2024,2," $54,565 ",Installment,Mrs. Linda Brennan
S04603,CU1597,C0055,21-03-2025,3," $84,401 ",Cash,Kimberly Wagner
S04604,CU1629,C0001,21-08-2024,2," $25,094 ",Installment,Maria Harrell
S04605,CU0315,C0132,03-09-2023,2," $79,089 ",Credit,Eric Lane
S04606,CU0254,C0125,14-04-2024,3," $68,503 ",Installment,Jeff Ellison
S04607,CU0649,C0391,31-03-2023,2," $67,957 ",Installment,Ruth Bell
S04608,CU0441,C0186,27-07-2025,2," $78,997 ",Cash,Ryan Moreno
S04609,CU0673,C0395,10-08-2023,2," $50,801 ",Credit,Brenda Costa
S04610,CU0640,C0270,17-11-2024,3," $85,490 ",Installment,Scott Carpenter
S04611,CU1027,C0434,20-06-2025,2," $92,775 ",Installment,Donald Simpson
S04612,CU0289,C0428,31-07-2024,1," $44,919 ",Credit,David Hubbard
S04613,CU1698,C0368,23-02-2025,2," $83,769 ",Credit,Adam Cox
S04614,CU0028,C0458,17-10-2023,3," $72,234 ",Credit,Timothy Wright
S04615,CU1244,C0302,04-09-2025,2," $68,928 ",Installment,Diana Scott
S04616,CU0517,C0125,21-02-2025,2," $32,817 ",Cash,Regina Barnett
S04617,CU1567,C0187,11-09-2023,3," $46,309 ",Credit,Darrell Jones
S04618,CU1326,C0274,01-04-2024,1," $98,020 ",Cash,Bradley Galvan
S04619,CU0590,C0017,12-07-2023,1," $77,183 ",Cash,Cindy Mack
S04620,CU1359,C0044,16-10-2025,2," $39,239 ",Installment,Dylan Rivera
S04621,CU1104,C0490,24-01-2025,2," $57,504 ",Credit,Jessica Houston
S04622,CU0957,C0423,05-09-2025,2," $76,655 ",Cash,Allison Reed
S04623,CU1034,C0454,13-07-2024,1," $66,606 ",Installment,Hannah Alexander
S04624,CU0624,C0329,03-08-2024,1," $33,971 ",Installment,Hannah Jones
S04625,CU1712,C0318,03-10-2024,3," $90,306 ",Cash,Dr. Casey Jackson
S04626,CU1923,C0105,16-11-2022,2," $79,383 ",Installment,David Vincent
S04627,CU0192,C0199,21-02-2023,1," $51,713 ",Credit,Benjamin Mendoza
S04628,CU0628,C0049,17-03-2024,3," $56,022 ",Cash,Kevin Byrd
S04629,CU1334,C0206,21-03-2024,2," $52,375 ",Installment,Katherine Pittman
S04630,CU0621,C0050,24-04-2023,1," $72,290 ",Cash,Jason Hernandez
S04631,CU1975,C0059,14-12-2024,1," $39,855 ",Installment,Crystal Martin
S04632,CU1343,C0326,04-03-2025,1," $78,270 ",Installment,Kim Castro
S04633,CU0235,C0322,17-11-2024,2," $20,048 ",Cash,Sheena Travis DVM
S04634,CU1419,C0385,24-05-2023,3," $58,388 ",Cash,Harry Waters
S04635,CU1112,C0193,28-11-2023,3," $66,253 ",Cash,Laura Johnson
S04636,CU0693,C0262,01-07-2025,2," $77,199 ",Installment,Carol Swanson
S04637,CU0422,C0297,10-08-2023,2," $74,908 ",Installment,Denise Schultz
S04638,CU0374,C0453,27-09-2025,3," $21,891 ",Cash,Jeffrey Martinez
S04639,CU1170,C0436,06-11-2022,3," $91,962 ",Credit,Anna Foster MD
S04640,CU1931,C0150,08-03-2025,1," $41,433 ",Installment,Eugene Flores
S04641,CU0739,C0345,24-03-2025,3," $65,001 ",Installment,Nicole Deleon
S04642,CU1249,C0460,23-10-2024,3," $74,390 ",Credit,Jordan Evans
S04643,CU1934,C0406,12-11-2024,1," $96,319 ",Installment,Renee Mccarty
